tipo do objeto,tipo,nome por extenso,título,nome,importar,código das escolas,endereço,nº,bairro,Distrito,Sub-prefeitura,CeP,município,DDD,telefone,e-mail,Site,CNPJ,Categoria,Fonte,Link,Texto Link,Data,descrição,Palavras-chave,Palavras-chave (Categoria),Palavras-chave (Distrito),Palavras-chave,Palavras-chave,Palavras-chave,público-alvo 1,público-alvo 2,público-alvo 3,público-alvo 4,público-alvo 5,público-alvo 6,público-alvo 7,público-alvo 8,público-alvo 9,público-alvo 10,público-alvo 11
O,ONG,A Associação Comunitária Jardim Nazaré II,,Associação Comunitária Jardim Nazaré II,sim,,Rua Santo Antônio da Vargem Alegre,2,Jardim Carolina,Vila Curuçá,Itaim Paulista,08151-330,São Paulo,(11),2569-68...,assjdnazare2@ig.com.br,http://assjdnazare.sites.uol.com.br/,,Desenvolvimento comunitário,Prefeitura de São Paulo,http://www.prefeitura.sp.gov.br/cidade/secretarias/upload/chamadas/abril2012_1336597326.pdf,Ongs,31/07/2012,,Educação e Sustentabilidade,sem ponto,Vila Curuçá,Associação,,,idosos (>60),crianças (4-6),crianças (7-12),adolescentes (13-17),comunidade em geral,,,,,,
O,ONG,"A Sociedade Amigos de Vila Mara, Jardim Maia e Vilas Adjacentes",,"Sociedade Amigos de Vila Mara, Jardim Maia e Vilas Adjacentes",sim,,Rua Salvador Fernandes Cardia,76,Jardim Helena,Jardim Helena,São Miguel Paulista ,08081-170,São Paulo,(11),6581-7983,,,,Desenvolvimento comunitário,Prefeitura de São Paulo,http://www.prefeitura.sp.gov.br/cidade/secretarias/upload/chamadas/abril2012_1336597326.pdf,Ongs,31/07/2012,,Educação e Sustentabilidade,sem ponto,Jardim Helena,Associação,,,crianças (4-6),crianças (7-12),adolescentes (13-17),jovens (18-25),adultos (26-59),idosos (>60),comunidade em geral,,,,
R,Idosos,A Ação Social Comunitária Do Lageado Joilson De Jesus,Núcleo de Convivência para Idosos,Ação Social Comunitária Do Lageado Joilson De Jesus,sim,,Rua Serra do Mar,55,Vila Princesa Isabel ,Vila Jacuí,São Miguel Paulista ,08410-160 ,São Paulo,(11),    2961-1968,,,,Assistência Social,Prefeitura de São Paulo,http://www.prefeitura.sp.gov.br/cidade/secretarias/upload/chamadas/abril2012_1336597326.pdf,Idoso,31/07/2012,,Educação e Sustentabilidade,sem ponto,Vila Jacuí,Associação,,,idosos (>60),,,,,,,,,,
O,Educação,A Assistência Comunitária de Ação Social de São Miguel Paulista - Acas,,Assistência Comunitária de Ação Social de São Miguel Paulista - Acas,sim,,Av. Rosária,517,Vila Rosária,São Miguel Paulista ,São Miguel Paulista ,08021-070,São Paulo,(11),2037-2110,quali.prof@acasmp.com,http://www.acasmp.com,,Educação,Prefeitura de São Paulo,http://www.prefeitura.sp.gov.br/cidade/secretarias/upload/chamadas/abril2012_1336597326.pdf,Ongs,31/07/2012,,Educação e Sustentabilidade,sem ponto,São Miguel Paulista ,Associação,,,crianças (4-6),crianças (7-12),adolescentes (13-17),jovens (18-25),adultos (26-59),,,,,,
O,Educação,O Centro Educacional Comunitário da Criança e do Adolescente Ademir Almeida Lemos,,Centro Educacional Comunitário da Criança e do Adolescente Ademir Almeida Lemos,sim,,Rua Havórtia,11,Jardim das Camélias,Vila Jacuí,São Miguel Paulista,08050-810,São Paulo,(11),2053-9254/2052-3154,ceclemos@uol.com.br/cecademircj@uol.com.br,,56.089.956/0001-66,Educação,Prefeitura de São Paulo,http://www.prefeitura.sp.gov.br/cidade/secretarias/upload/chamadas/abril2012_1336597326.pdf,Ongs,31/07/2012,,Educação e Sustentabilidade,sem ponto,Vila Jacuí,Associação,,,crianças (0-3),crianças (4-6),crianças (7-12),adolescentes (13-17),,,,,,,
O,Educação,O Centro de Educação Popular Nossa Senhora Aparecida,,Centro de Educação Popular Nossa Senhora Aparecida,sim,,Rua Cinturão Verde,471,Vila Jacuí,Vila Jacuí,São Miguel Paulista ,03812-050,São Paulo,(11),2943-5740,cepcnsa.sp@terra.com.br,,,Educação,Prefeitura de São Paulo,http://www.prefeitura.sp.gov.br/cidade/secretarias/upload/chamadas/abril2012_1336597326.pdf,Ongs,31/07/2012,,Educação e Sustentabilidade,sem ponto,Vila Jacuí,Associação,,,crianças (0-3),crianças (4-6),crianças (7-12),adolescentes (13-17),jovens (18-25),adultos (26-59),,,,,
O,Educação,A Associação de Amigos Bárbara Apriero,,Associação de Amigos Bárbara Apriero,sim,,Rua Antônio D'Amin,47,Jardim das Oliveiras,Itaim Paulista,Itaim Paulista,08122-190,São Paulo,(11),3678-1347,,,,Educação,Prefeitura de São Paulo,http://www.prefeitura.sp.gov.br/cidade/secretarias/upload/chamadas/abril2012_1336597326.pdf,Ongs,31/07/2012,,Educação e Sustentabilidade,sem ponto,Itaim Paulista,Associação,,,crianças (4-6),crianças (7-12),adolescentes (13-17),,,,,,,,
O,ONG,"A Casa de Isabel - Centro de Apoio à Mulher, Criança e Adolescente Vítimas de Violência Doméstica",,"Casa de Isabel - Centro de Apoio à Mulher, Criança e Adolescente Vítimas de Violência Doméstica",sim,,Rua Cachoeira Alta,181,Vila Curuçá,Vila Curuçá,Itaim Paulista,08120-100,São Paulo,(11),2025-3271/2566-1110,casadeisabel@terra.com.br,,,Desenvolvimento comunitário,Prefeitura de São Paulo,http://www.prefeitura.sp.gov.br/cidade/secretarias/upload/chamadas/abril2012_1336597326.pdf,Ongs,31/07/2012,,Educação e Sustentabilidade,sem ponto,Vila Curuçá,Associação,,,crianças (4-6),crianças (7-12),adolescentes (13-17),mulheres,vítimas de violência,,,,,,
O,ONG,A Sociedade Amigos de Bairro de Vila Progresso e Adjacências,,Sociedade Amigos de Bairro de Vila Progresso e Adjacências,sim,,Rua Ardisia,1,Vila Progresso,São Miguel Paulista ,São Miguel Paulista ,08245-230,São Paulo,(11),2035 - 2611 ,sabv.progresso@gmail.com ,http://sabprogresso.webnode.pt,,Desenvolvimento comunitário,Prefeitura de São Paulo,http://www.prefeitura.sp.gov.br/cidade/secretarias/upload/chamadas/abril2012_1336597326.pdf,Ongs,31/07/2012,,Educação e Sustentabilidade,sem ponto,São Miguel Paulista ,Associação,,,crianças (4-6),crianças (7-12),adolescentes (13-17),moradores,,,,,,,
O,ONG,A Ação Comunitária Beneficente do Jardim São Carlos,,Ação Comunitária Beneficente do Jardim São Carlos,sim,,Av. César Augusto Romaro,172,Vila Jacuí,Vila Jacuí,São Miguel Paulista ,08062-000,São Paulo,(11),2545-1875,rimartins@ig.com.br,,,Educação,Prefeitura de São Paulo,http://www.prefeitura.sp.gov.br/cidade/secretarias/upload/chamadas/abril2012_1336597326.pdf,Ongs,31/07/2012,,Educação e Sustentabilidade,sem ponto,Vila Jacuí,Associação,,,crianças (4-6),crianças (7-12),adolescentes (13-17),,,,,,,,
O,ONG,A SAMOSI - Sociedade Amigos dos Moradores de Vila Santa Inês,,SAMOSI – Sociedade Amigos dos Moradores de Vila Santa Inês,sim,,Rua Arraial de Catas Altas,222,Vila Santa Inês,São Miguel Paulista ,São Miguel Paulista ,03812-000,São Paulo,(11),2545-8220,samosi2@superig.com.br,samosi.wordpress.com,,Educação,Prefeitura de São Paulo,http://www.prefeitura.sp.gov.br/cidade/secretarias/upload/chamadas/abril2012_1336597326.pdf,Ongs,31/07/2012,,Educação e Sustentabilidade,sem ponto,São Miguel Paulista ,Associação,,,crianças (4-6),crianças (7-12),adolescentes (13-17),moradores,,,,,,,
O,ONG,A Ação Beneficente Santa Luzia,,Ação Beneficente Santa Luzia,sim,,Rua Édipo Feliciano,5,Vila Jacuí,Vila Jacuí,São Miguel Paulista ,08060-220,São Paulo,(11),2033-1350/2037-9166,acaosantaluzia@ig.com.br,,,Educação,Prefeitura de São Paulo,http://www.prefeitura.sp.gov.br/cidade/secretarias/upload/chamadas/abril2012_1336597326.pdf,Ongs,31/07/2012,,Educação e Sustentabilidade,sem ponto,Vila Jacuí,Associação,,,crianças (0-3),crianças (4-6),crianças (7-12),adolescentes (13-17),jovens (18-25),adultos (26-59),,,,,
O,ONG,O Projeto Nova União da Arte,Associação Novolhar ,Projeto Nova União da Arte,não (fica na zona sul),,Rua São Lucas,15,Núcleo Itaim,,,08541-110,Ferraz de Vesconcelos,(11),3242-2284/3104-8862,novolhar@uol.com.br,www.novolhar.org.br,,Educação,Prefeitura de São Paulo,http://www.prefeitura.sp.gov.br/cidade/secretarias/upload/chamadas/abril2012_1336597326.pdf,Ongs,31/07/2012,,Educação e Sustentabilidade,sem ponto,,Associação,,,crianças (0-3),crianças (4-6),crianças (7-12),adolescentes (13-17),jovens (18-25),adultos (26-59),,,,,
O,ONG,A organização sem fins lucrativos Rede Criança de Combate À Violência Doméstica,,Rede Criança de Combate À Violência Doméstica,sim,,Rua Amadeu Gamberini,208,São Miguel Paulista,São Miguel Paulista,São Miguel Paulista,08010-110,São Paulo,(11),2280-0746/2026-0884,redecrianca_leste@hotmail.com,http://ongredecrianca.wordpress.com,,Desenvolvimento comunitário,Prefeitura de São Paulo,http://www.prefeitura.sp.gov.br/cidade/secretarias/upload/chamadas/abril2012_1336597326.pdf,Ongs,31/07/2012,,Educação e Sustentabilidade,sem ponto,São Miguel Paulista,Associação,,,crianças (0-3),crianças (4-6),crianças (7-12),adolescentes (13-17),jovens (18-25),adultos (26-59),comunidade em geral,vítimas de violência,,,
O,ONG,O Instituto de Ação Social Amigos da Cidade,,Instituto de Ação Social Amigos da Cidade,sim,,Rua Augusto Cavalcanti,83/sala 3,Conjunto Habitacional José Bonifácio,José Bonifácio,Itaquera,08253-110,São Paulo,(11),2056-4866,contato@amigosdacidade.org ,http://amigosdacidade.org,,Desenvolvimento comunitário,Prefeitura de São Paulo,http://www.prefeitura.sp.gov.br/cidade/secretarias/upload/chamadas/abril2012_1336597326.pdf,Ongs,31/07/2012,,Educação e Sustentabilidade,sem ponto,José Bonifácio,Associação,,,crianças (0-3),crianças (4-6),crianças (7-12),adolescentes (13-17),comunidade em geral,,,,,,
O,ONG,O Centro Social Marista Irmão Lourenço,,Centro Social Marista Irmão Lourenço,sim,,Rua Chá dos Jesuítas,559,Vila Progresso,São Miguel Paulista,São Miguel Paulista,08245-045,São Paulo,(11),2052-5003/2052-8820,cesomar@marista.org.br,http://www.solmarista.org.b,,Desenvolvimento comunitário,,,,,,Educação e Sustentabilidade,sem ponto,São Miguel Paulista,Associação,,,crianças (0-3),crianças (4-6),crianças (7-12),adolescentes (13-17),,,,,,,
O,ONG,O Centro Social Marista Irmão Justino,,Centro Social Marista Irmão Justino,não (duplicado? - veja cadastro 155),,Rua Catléias,50,Jardim Nair,São Miguel Paulista,São Miguel Paulista,08071-100,São Paulo,(11),2031-3780/2031-3777,cesomarirjustino@marista.org.br,http://www.solmarista.org.b,,Desenvolvimento comunitário,,,,,,Educação e Sustentabilidade,sem ponto,São Miguel Paulista,Associação,,,crianças (0-3),crianças (4-6),crianças (7-12),adolescentes (13-17),,,,,,,
O,ONG,A Associação Camélias de Desenvolvimento e Valorização Humana,,Associação Camélias de Desenvolvimento e Valorização Humana,sim,,Rua Mirassol d’Oeste,17,Jardim das Camélias,Vila Jacuí,São Miguel Paulista,08050-840,São Paulo,(11),9567-8538 /9847-6941,assocam@ig.com.br,,,Desenvolvimento comunitário,,,,,,Educação e Sustentabilidade,sem ponto,Vila Jacuí,Associação,,,crianças (0-3),crianças (4-6),crianças (7-12),adolescentes (13-17),jovens (18-25),adultos (26-59),,,,,
O,ONG,A Associação Comunitária Meninos de São Miguel,,Associação Comunitária Meninos de São Miguel,sim,,Rua Edson Pino,701,Vila Nova União,São Miguel Paulista,São Miguel Paulista,08072-000,São Paulo,(11),6976- 7786,amara.figueiroa@yahoo.com.br,,,Desenvolvimento comunitário,,,,,,Educação e Sustentabilidade,sem ponto,São Miguel Paulista,Associação,,,crianças (0-3),crianças (4-6),crianças (7-12),adolescentes (13-17),jovens (18-25),adultos (26-59),idosos (>60),,,,
O,ONG,Centro de Recuperação e Educação Nutricional – CREN,,Centro de Recuperação e Educação Nutricional – CREN,não (unidade),,Rua Papiro do Egito,32,Vila Jacuí,Vila Jacuí,São Miguel Paulista,08071-050,São Paulo,(11),2546-0841/2541-5206,diretoria_vj@cren.org.br/cren@cren.org.br,www.cren.org.br,,Desenvolvimento comunitário,,,,,,Educação e Sustentabilidade,sem ponto,Vila Jacuí,Associação,,,Crianças e Adolescentes,Comunidade em geral,,,,,,,,,
O,ONG,"O Instituto Vida Nova – Integração Social, Educação e Cidadania",,"Instituto Vida Nova – Integração Social, Educação e Cidadania",sim,,Rua Professor Assis Veloso,226,Jardim São Vicente,São Miguel Paulista,São Miguel Paulista,08021-470,São Paulo,(11),2956-9817/2297-1516,ividanova@uol.com.br,www.ividanova.org.br,,Desenvolvimento comunitário,,,,,,Educação e Sustentabilidade,sem ponto,São Miguel Paulista,Associação,,,comunidade em geral,pessoas que convivem com HIV/Aids,,,,,,,,,
O,ONG,A Associação Cultural e Desportiva NIKKEI de São Miguel Paulista - Kaikan,,Associação Cultural e Desportiva NIKKEI de São Miguel Paulista - Kaikan,sim,,Praça São João de Cortes,8,São Miguel Paulista,São Miguel Paulista,São Miguel Paulista,08010-190,São Paulo,(11),2297-1087,acdnikkeisaomiguel@gmail.com,,,Desenvolvimento comunitário,,,,,,Educação e Sustentabilidade,sem ponto,São Miguel Paulista,Associação,,,jovens (18-25),adultos (26-59),,,,,,,,,
O,ONG,O Projeto Esperança de São Miguel Paulista - Projesp,,Projeto Esperança de São Miguel Paulista - PROJESP,sim,,Travessa Guilherme de Aguiar,41,São Miguel Paulista,São Miguel Paulista,São Miguel Paulista,08011-030,São Paulo,(11),2956-1182/2956-5570,projespsm@uol.com.br,,,Desenvolvimento comunitário,,,,,,Educação e Sustentabilidade,sem ponto,São Miguel Paulista,Associação,,,comunidade em geral,pessoas que convivem com HIV/Aids,,,,,,,,,
O,ONG,A organização sem fins lucrativos Vila Nova Solidariedade e Justiça,,Vila Nova Solidariedade e Justiça,sim,,Rua Japichaua,312,União de Vila Nova,Vila Jacuí,São Miguel Paulista,03813-310,São Paulo,(11),2214-7224,ceiliriodovale76@yahoo.com.br,,,Desenvolvimento comunitário,,,,,,Educação e Sustentabilidade,sem ponto,Vila Jacuí,Associação,,,crianças (0-3),crianças (4-6),crianças (7-12),comunidade em geral,,,,,,,
R,idosos,O Núcleo de Convivência do Idoso Grupo Conviver,Núcleo de Convivência do Idoso,Grupo Conviver,sim,,Rua Manuel Vila D'Alba,171,Jardim das Oliveiras,Itaim Paulista,Itaim Paulista,08111-570,São Paulo,(11),2572-7672/2571-3434,barbaraapriero@hotmail.com,,,Assistência Social,Secretaria Municipal da Pessoa com Deficiência e Mobilidade Reduzida,http://www.prefeitura.sp.gov.br/portal/upload/guia_de_encaminhamento_1328720291.pdf,Atendimento ao idoso,01/08/2012,,Educação e Sustentabilidade,sem ponto,Itaim Paulista,,,,idosos (>60),,,,,,,,,,
R,idosos,O Núcleo de Convivência do Idoso Vovó Neuza,Núcleo de Convivência do Idoso,Vovó Neuza,sim,,Rua Tristão Achaval,185,Jardim Camargo Novo,Itaim Paulista,Itaim Paulista,08120-500,São Paulo,(11),3678-3248,mulheres.mst@gmail.com,,,Assistência Social,Secretaria Municipal da Pessoa com Deficiência e Mobilidade Reduzida,http://www.prefeitura.sp.gov.br/portal/upload/guia_de_encaminhamento_1328720291.pdf,Atendimento ao idoso,01/08/2012,,Educação e Sustentabilidade,sem ponto,Itaim Paulista,,,,idosos (>60),,,,,,,,,,
R,idosos,O Núcleo de Convivência do Idoso Viver é Sorrir,Núcleo de Convivência do Idoso,Viver é Sorrir,sim,,Av. Fernando Figueiredo Lins,712,Parque Santa Rita,Vila Curuçá,Itaim Paulista,08150-040,São Paulo,(11),2035-6072/2511-0917,bizeiroerodrigues@uol.com.br,,,Assistência Social,Secretaria Municipal da Pessoa com Deficiência e Mobilidade Reduzida,http://www.prefeitura.sp.gov.br/portal/upload/guia_de_encaminhamento_1328720291.pdf,Atendimento ao idoso,01/08/2012,,Educação e Sustentabilidade,sem ponto,Vila Curuçá,,,,idosos (>60),,,,,,,,,,
R,idosos,O Núcleo de Convivência do Idoso Renascer,Núcleo de Convivência do Idoso,Renascer,sim,,Rua Santo Antônio da Vargem Alegre,2,Jardim Carolina,Vila Curuçá,Itaim Paulista,08151-330,São Paulo,(11),2569-6844,assjdnazare@uol.com.br,,,Assistência Social,Secretaria Municipal da Pessoa com Deficiência e Mobilidade Reduzida,http://www.prefeitura.sp.gov.br/portal/upload/guia_de_encaminhamento_1328720291.pdf,Atendimento ao idoso,01/08/2012,,Educação e Sustentabilidade,sem ponto,Vila Curuçá,,,,idosos (>60),,,,,,,,,,
R,idosos,O Núcleo de Convivência do Idoso Clube da Terceira Idade Legião Unida da Sabedoria,Núcleo de Convivência do Idoso,Clube da Terceira Idade Legião Unida da Sabedoria,sim,,Avenida Doutor José Artur Nova,2070,Parque Paulistano,São Miguel Paulista,São Miguel Paulista,08090-000,São Paulo,(11),2585-8381,abbiva@yahoo.com.br/idelfranca@ig.com.br,,,Assistência Social,Secretaria Municipal da Pessoa com Deficiência e Mobilidade Reduzida,http://www.prefeitura.sp.gov.br/portal/upload/guia_de_encaminhamento_1328720291.pdf,Atendimento ao idoso,01/08/2012,,Educação e Sustentabilidade,sem ponto,São Miguel Paulista,,,,idosos (>60),,,,,,,,,,
R,idosos,O Núcleo de Convivência do Idoso Viver Melhor,Núcleo de Convivência do Idoso,Viver Melhor,sim,,Rua Salvador Fernandes Cárdia,27,Vila Mara,Jardim Helena,São Miguel Paulista,08081-170,São Paulo,(11),2156-5647,isabel_carvalho@ibest.com.br,,,Assistência Social,Secretaria Municipal da Pessoa com Deficiência e Mobilidade Reduzida,http://www.prefeitura.sp.gov.br/portal/upload/guia_de_encaminhamento_1328720291.pdf,Atendimento ao idoso,01/08/2012,,Educação e Sustentabilidade,sem ponto,Jardim Helena,,,,idosos (>60),,,,,,,,,,
R,idosos,O Núcleo de Convivência do Idoso Procedu Novo Pantanal,Núcleo de Convivência do Idoso,Procedu Novo Pantanal,sim,,Rua Cinco de Novembro,713,União de Vila Nova,Vila Jacuí,São Miguel Paulista,,São Paulo,(11),2058-1263,ianderson@hotmail.com,,,Assistência Social,Secretaria Municipal da Pessoa com Deficiência e Mobilidade Reduzida,http://www.prefeitura.sp.gov.br/portal/upload/guia_de_encaminhamento_1328720291.pdf,Atendimento ao idoso,01/08/2012,,Educação e Sustentabilidade,sem ponto,Vila Jacuí,,,,idosos (>60),,,,,,,,,,
R,idosos,O Núcleo de Convivência do Idoso Procedu Novo Pantanal,Núcleo de Convivência do Idoso,Procedu Novo Pantanal,"não (duplicado, veja cadastro acima)",,Rua Catorze de Fevereiro,726,União de Vila Nova,Vila Jacuí,São Miguel Paulista,,São Paulo,(11),2058-1263,ianderson@hotmail.com,,,Assistência Social,Secretaria Municipal da Pessoa com Deficiência e Mobilidade Reduzida,http://www.prefeitura.sp.gov.br/portal/upload/guia_de_encaminhamento_1328720291.pdf,Atendimento ao idoso,01/08/2012,,Educação e Sustentabilidade,sem ponto,Vila Jacuí,,,,idosos (>60),,,,,,,,,,
